,Rainfall_Simignano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1,Volume_Pozzo_3,Volume_Pozzo_4
2008-03-11,81.19999999999999,71.8,69.4,51.0,49.8,665.8000000000001,65.0,8.62758620689655,0.0,0.0,9.577586206896553,9.25,4624.490268399999,4307.5471368,4515.966942499999
2008-04-10,62.0,53.4,63.4,56.0,26.2,85.2,93.0,8.710344827586207,0.0,0.0,13.03448275862069,12.770689655172417,4637.934245,4341.644741,4550.467344600001
2008-05-10,63.800000000000004,51.00000000000001,83.60000000000001,48.400000000000006,73.6,48.99999999999999,52.00000000000001,8.841379310344829,0.0,0.0,16.46551724137931,17.094827586206897,4528.8460915,4285.7608265,4508.135108800001
2008-06-09,59.2,34.199999999999996,34.800000000000004,60.2,52.8,151.0,34.6,8.96551724137931,0.0,0.0,21.23965517241379,22.950000000000006,4180.2617725,4073.8392935,4666.254695
2008-07-09,4.3999999999999995,4.6,15.0,15.8,9.6,32.0,12.399999999999999,9.26551724137931,0.0,0.0,22.599999999999998,24.14310344827586,4054.7778628999995,4032.8571708000004,4827.537317400001
2008-08-08,29.4,13.399999999999999,76.80000000000001,20.6,62.2,23.4,32.599999999999994,9.472413793103447,0.0,0.0,22.627586206896556,22.841379310344823,4084.8425799,4063.1675124000003,4621.4724264
2008-09-07,74.4,84.8,51.800000000000004,85.00000000000001,24.8,217.80000000000004,74.0,9.527586206896553,0.0,0.0,15.499999999999998,16.068965517241377,4382.4326003,4166.3383389,4572.3757929
2008-10-07,126.0,187.39999999999998,129.00000000000003,130.20000000000002,389.4,69.8,91.0,9.555172413793102,0.0,0.0,15.818965517241379,16.59310344827586,4472.386418899999,4237.6797314,4484.367848000001
2008-11-06,204.6,197.2,157.2,138.6,120.8,302.0,128.20000000000002,9.306896551724137,0.0,0.0,8.327586206896552,9.212068965517243,4677.067799800001,4195.8863371,4533.180806900001
2008-12-06,182.0,138.6,108.80000000000001,79.19999999999999,102.0,1136.6000000000001,67.20000000000002,8.810344827586206,0.0,0.0,4.822413793103448,6.172413793103448,4529.702451699999,4305.9975481,4428.735702
2009-01-05,106.2,96.39999999999999,86.2,44.599999999999994,67.2,191.99999999999997,62.8,8.575862068965517,0.0,0.0,5.751724137931033,5.731034482758622,4626.0693983,4242.461489900001,4495.3742969
2009-02-04,136.20000000000002,91.0,69.4,53.400000000000006,41.800000000000004,368.2,67.39999999999999,8.22413793103448,0.0,0.0,5.594827586206898,6.168965517241379,4809.4119628,4405.5073692,4568.081459600001
2009-03-06,81.19999999999999,79.4,43.4,59.2,35.6,97.80000000000001,39.6,7.858620689655171,0.0,0.0,9.503448275862068,9.720689655172412,4381.9560114999995,3945.5835935999994,4348.418315299999
2009-04-05,48.800000000000004,39.99999999999999,45.8,60.0,36.2,40.199999999999996,37.4,7.631034482758619,0.0,0.0,13.593103448275864,14.186206896551724,4324.9011247,3996.920659,4417.108186400001
2009-05-05,60.599999999999994,74.6,52.2,39.599999999999994,25.799999999999997,40.2,49.4,7.6275862068965505,0.0,0.0,18.18793103448276,18.67068965517241,4031.8010117,3937.0875981000004,4448.856983700001
2009-06-04,64.4,52.2,93.39999999999999,71.0,46.800000000000004,35.0,49.0,7.568965517241378,0.0,0.0,19.71034482758621,20.59655172413793,3976.2223369000008,3887.3783195999995,4456.447035099999
2009-07-04,1.2,1.2,11.6,8.600000000000001,7.8,39.8,4.4,7.617241379310343,0.0,0.0,22.93965517241379,23.05689655172414,4210.6293706,4119.9792945,4392.1395985
2009-08-03,23.0,62.199999999999996,17.999999999999996,9.0,32.6,38.6,16.999999999999996,7.765517241379313,0.0,0.0,24.80344827586207,24.700000000000003,4235.3054634,4138.233566,4439.7153432000005
2009-09-02,96.39999999999999,139.39999999999998,108.60000000000001,78.6,60.199999999999996,99.8,93.20000000000002,7.87241379310345,0.0,0.0,19.8603448275862,20.05689655172414,4063.3683187,3913.1131837999997,4524.293875900001
2009-10-02,74.2,56.60000000000001,73.2,65.39999999999999,35.0,48.8,65.0,7.879310344827587,0.0,0.0,13.532758620689657,13.906896551724138,4286.0389427,3923.9232482,4436.8417114
2009-11-01,62.4,54.40000000000001,73.4,22.0,49.00000000000001,61.4,29.400000000000002,7.893103448275864,0.0,0.0,10.858620689655174,10.556896551724135,4395.251061500001,4089.084165,4306.959273
2009-12-01,112.60000000000001,147.60000000000002,116.2,65.4,63.00000000000001,1242.2000000000003,66.0,7.8896551724137955,0.0,0.0,5.817241379310345,6.093103448275862,4460.1011450999995,4133.0640545999995,4078.0317828000007
2009-12-31,111.59999999999998,194.2,91.80000000000001,7.6,61.8,2044.4,61.800000000000004,7.675862068965516,0.0,0.0,4.00344827586207,5.0103448275862075,4279.4078227,4140.691054100001,3968.6760788899996
2010-01-30,81.2,140.79999999999998,83.2,14.799999999999997,29.2,829.8000000000001,38.4,7.506896551724139,0.0,0.0,5.2172413793103445,6.041379310344828,4234.1153237,4101.0287122,3978.0994896599996
2010-03-01,82.2,75.60000000000001,66.4,62.60000000000001,24.599999999999998,285.0,68.2,7.2689655172413765,0.0,0.0,7.341379310344827,8.28448275862069,4176.1175429,3959.5824377,4067.05867528
2010-03-31,89.2,116.6,136.39999999999998,93.60000000000001,72.39999999999999,216.59999999999997,104.2,7.09655172413793,0.0,0.0,11.83448275862069,11.681034482758621,4196.6112489,3957.9932878999994,4099.22501876
2010-04-30,151.0,150.8,174.8,142.60000000000002,70.4,74.40000000000002,94.00000000000001,6.837931034482758,0.0,0.0,14.198275862068966,14.83793103448276,3430.7531956000003,3615.8117265999995,3976.6853035100003
2010-05-30,41.8,63.199999999999996,124.2,42.4,16.4,58.2,47.60000000000001,6.593103448275862,0.0,0.0,18.467241379310344,19.28103448275862,3259.4450840400004,3336.31018077,4234.8837195
2010-06-29,1.0,3.2,4.800000000000001,0.0,9.4,5.4,1.5999999999999999,6.655172413793101,0.0,0.0,24.351724137931033,24.4603448275862,3446.8120711,3501.7736861600006,4398.710369299999
2010-07-29,51.00000000000001,45.40000000000001,85.2,35.6,28.799999999999997,39.6,30.799999999999997,6.682758620689653,0.0,0.0,21.53793103448276,21.900000000000002,3504.6605536,3512.477934,4298.0988013
2010-08-28,79.0,58.2,61.800000000000004,55.6,30.999999999999993,197.6,30.6,6.727586206896553,0.0,0.0,19.08448275862069,19.05,3505.0600336,3541.0815285999997,4276.0272947
2010-09-27,81.8,103.80000000000001,91.6,95.80000000000001,61.0,74.0,39.6,6.717241379310344,0.0,0.0,13.567241379310344,14.262068965517242,3556.3931555000004,3539.7893994,3971.356793610001
2010-10-27,222.20000000000005,235.8,256.8,202.4,145.60000000000002,192.79999999999998,157.4,6.658620689655171,0.0,0.0,10.789655172413791,11.35689655172414,3387.28936868,3323.51391759,3667.7161290600006
2010-11-26,168.6,168.2,158.60000000000002,122.80000000000001,116.99999999999999,1662.4,136.40000000000003,6.427586206896554,0.0,0.0,5.379310344827586,6.256896551724138,2715.41350381,2708.9932123899994,3858.8780370000004
2010-12-26,25.799999999999994,24.0,30.8,24.2,19.2,586.5999999999999,38.00000000000001,6.168965517241379,0.0,0.0,5.639655172413794,6.122413793103449,2772.8708258799998,2758.5646736500007,3475.4460534199998
2011-01-25,79.2,70.8,102.8,69.8,75.8,417.6,76.80000000000001,6.820689655172413,0.0,0.0,6.6896551724137945,6.65,3362.9526820100004,3238.3497722199995,4011.4431499400002
2011-02-24,118.8,153.39999999999998,134.6,101.4,99.60000000000001,341.4,89.99999999999999,6.0344827586206895,0.0,0.0,6.705172413793103,7.613793103448276,2919.9868685700003,2837.67539257,3542.99063294
2011-03-26,35.0,30.0,53.8,30.400000000000002,63.00000000000001,243.20000000000002,18.999999999999996,5.693103448275861,0.0,0.0,13.512068965517242,13.424137931034483,2710.6021869900005,2684.48954926,3676.8737962799996
2011-04-25,16.4,24.0,28.999999999999993,40.4,33.4,98.80000000000001,33.800000000000004,5.806896551724135,0.0,0.0,15.529310344827586,15.689655172413794,2767.43891017,2703.7835526999997,3680.22400308
2011-05-25,60.8,59.6,59.800000000000004,48.2,69.6,71.00000000000001,50.199999999999996,6.744827586206898,0.0,0.0,19.296551724137927,19.67068965517241,3482.8637828,3518.1788296,4223.4940912
2011-06-24,52.8,11.0,58.2,74.6,29.599999999999998,35.4,45.2,6.910344827586207,0.0,0.0,22.070689655172412,22.163793103448278,3664.0990907,3730.0765102999994,4371.396522600001
2011-07-24,19.2,43.599999999999994,47.2,20.2,23.999999999999996,12.0,20.4,7.031034482758619,0.0,0.0,22.08275862068965,22.091379310344827,3764.9157978,3808.7673999,4467.0088475
2011-08-23,21.0,44.800000000000004,48.8,16.400000000000002,28.4,16.400000000000002,17.4,7.248275862068967,0.0,0.0,22.59482758620689,22.074137931034485,4126.3582228,3975.080013,4447.2619097
2011-09-22,1.0,1.8,5.6000000000000005,0.2,0.8,19.399999999999995,1.0,7.455172413793103,0.0,0.0,17.448275862068964,16.370689655172413,4201.8651755,3992.1836896000004,4485.7029883000005
2011-10-22,121.8,175.79999999999998,94.8,82.80000000000001,128.39999999999998,162.79999999999998,72.8,7.541379310344827,0.0,0.0,11.360344827586205,11.508620689655173,4232.9971382,3962.3336902999995,4184.4878756
2011-11-21,73.2,70.80000000000001,53.8,39.2,6.2,114.2,23.599999999999998,7.62758620689655,0.0,0.0,9.799999999999999,9.012068965517242,4282.9750386,3992.6409753999997,4210.7775804
2011-12-21,38.800000000000004,38.4,59.599999999999994,44.8,66.4,684.8,54.400000000000006,7.720689655172415,0.0,0.0,6.096551724137933,4.506896551724138,4374.701076899999,4098.6899299,4034.6707596100005
2012-01-20,41.4,19.599999999999998,25.200000000000003,23.599999999999998,6.800000000000001,21.400000000000002,20.4,7.220689655172413,0.0,0.0,1.4275862068965515,1.6482758620689655,3961.0085098199993,3873.1343517399996,3834.8284733699998
2012-02-19,24.2,22.0,13.2,14.799999999999997,20.4,22.199999999999996,6.4,7.293103448275861,0.0,0.0,9.56551724137931,8.110344827586207,3993.867422,3900.2551805999997,4199.62662564
2012-03-20,78.2,75.80000000000001,70.2,72.4,80.2,96.0,61.6,7.462068965517242,0.0,0.0,12.58448275862069,11.08448275862069,4040.2193421099996,3737.36169933,4206.5149043
2012-04-19,101.6,67.00000000000001,100.80000000000001,116.0,82.80000000000001,121.80000000000003,79.39999999999999,7.879310344827587,0.0,0.0,14.189655172413792,13.339655172413792,4350.63964714,4106.33955839,4439.585925360001
2012-05-19,63.2,57.8,93.19999999999999,62.2,52.599999999999994,106.19999999999999,38.0,7.403448275862068,0.0,0.0,17.482758620689655,17.422413793103452,3990.44383008,3885.0694845800003,4428.828942900001
2012-06-18,0.0,0.0,0.8,0.0,7.6,0.2,0.0,7.620689655172414,0.0,0.0,23.996551724137937,23.134482758620685,4220.1157086,4089.64835976,4508.891701900001
2012-07-18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.882758620689655,0.0,0.0,24.646551724137932,23.613793103448273,4185.1782562,4159.93115785,4602.9827201
2012-08-17,97.4,57.0,122.0,78.0,147.6,85.0,111.19999999999999,8.09655172413793,0.0,0.0,22.23793103448276,22.08448275862069,4300.2681366,4256.7703208,4674.752536000001
2012-09-16,125.39999999999999,89.8,97.40000000000002,107.19999999999999,142.0,113.00000000000001,89.2,8.175862068965515,0.0,0.0,18.058620689655175,18.396551724137932,4281.6925581,4275.7836922999995,4600.6959461999995
2012-10-16,217.8,299.8,348.8,230.40000000000003,155.6,246.0,297.59999999999997,8.210344827586203,0.0,0.0,13.053448275862069,13.10344827586207,4602.274069599998,4303.9676838,4658.8546148
2012-11-15,130.0,114.60000000000001,140.4,117.0,154.79999999999998,112.8,91.8,8.079310344827586,0.0,0.0,6.855172413793104,6.389655172413794,4853.2065993,4428.4360668,4507.820605700002
2012-12-15,47.0,49.8,49.4,46.0,39.00000000000001,4308.0,34.4,7.76896551724138,0.0,0.0,6.946551724137931,5.563793103448277,4106.3291717,3919.4915879,4159.80749928
2013-01-14,132.0,104.99999999999999,154.79999999999998,107.8,91.60000000000001,3663.7999999999997,132.2,7.589655172413793,0.0,0.0,4.23448275862069,4.475862068965518,4419.6634777,4126.1568628,3826.15267406
2013-02-13,62.199999999999996,126.8,125.80000000000001,117.4,113.39999999999999,80.80000000000001,71.6,7.286206896551723,0.0,0.0,5.603448275862068,5.925862068965518,4295.57632,4019.2335358999994,3912.5855766599993
2013-03-15,65.4,99.60000000000001,89.0,64.6,77.4,1510.2,79.60000000000001,6.810344827586205,0.0,0.0,9.025862068965518,9.00689655172414,3500.1241382000003,3519.43050103,3668.84808624
2013-04-14,65.19999999999999,43.0,27.799999999999994,37.800000000000004,32.4,29.599999999999998,27.599999999999998,6.541379310344827,0.0,0.0,15.956896551724139,14.975862068965519,3252.7888159099994,3266.54427088,3862.5500705699997
2013-05-14,120.39999999999999,128.4,115.60000000000002,120.4,106.2,123.80000000000001,155.20000000000002,6.362068965517244,0.0,0.0,13.844827586206897,13.605172413793102,2810.77933744,2807.4099245100006,3974.1250522
2013-06-13,25.599999999999998,32.8,22.600000000000005,52.8,11.6,18.400000000000002,8.4,6.400000000000002,0.0,0.0,20.760344827586206,19.784482758620687,3101.71208734,3151.1152491399994,4328.4367144
2013-07-13,35.400000000000006,24.2,60.800000000000004,41.400000000000006,60.6,42.2,40.0,6.420689655172415,0.0,0.0,24.28620689655172,23.5,3277.8911992000008,3335.9495206,4315.4162621
2013-08-12,58.0,85.39999999999999,60.8,57.2,41.199999999999996,52.800000000000004,13.8,6.468965517241379,0.0,0.0,22.160344827586208,21.80862068965517,3200.83157674,3245.2194653399997,4354.9167541
2013-09-11,165.20000000000002,177.6,183.2,169.0,118.8,177.79999999999998,210.20000000000002,6.565517241379309,0.0,0.0,17.348275862068967,17.505172413793105,3173.87552658,3222.21558977,4148.7752081
2013-10-11,197.0,130.0,119.6,154.79999999999998,103.00000000000001,219.79999999999998,258.4,6.486206896551726,0.0,0.0,15.432758620689654,16.091379310344827,2994.7328621000006,3021.7669560099994,4100.2598861
2013-11-10,100.60000000000001,107.2,147.6,89.60000000000001,95.4,126.20000000000002,83.0,6.33793103448276,0.0,0.0,7.655172413793103,7.520689655172413,2723.80631667,2687.1527623099996,3700.6606935
2013-12-10,72.6,65.8,67.0,46.2,47.60000000000001,90.99999999999999,49.599999999999994,6.313793103448277,0.0,0.0,7.608620689655174,6.443103448275861,2626.9161228699995,2627.2095805699996,3758.1251409999995
2014-01-09,139.39999999999998,216.8,170.60000000000002,153.39999999999998,159.79999999999995,2215.0,148.60000000000002,6.199999999999999,0.0,0.0,7.0,7.251724137931035,2704.8403377100008,2680.2963136799995,3783.4486382600003
2014-02-08,57.2,179.8,158.60000000000002,160.0,141.0,1383.7999999999997,105.2,5.596551724137933,0.0,0.0,12.601724137931036,8.817241379310344,2551.28418141,2530.37263893,3605.2065592199992
2014-03-10,31.200000000000003,85.0,79.8,46.4,45.400000000000006,201.0,46.2,5.137931034482759,0.0,0.0,17.846551724137928,10.879310344827585,2343.4221957600002,2345.43631001,2846.4285090999997
2014-04-09,45.4,102.99999999999999,98.4,76.39999999999999,113.6,180.2,89.4,4.927586206896552,0.0,0.0,13.856896551724136,12.648275862068967,2282.53977217,2249.94191298,2585.82516284
2014-05-09,6.4,21.2,10.4,20.2,23.4,560.8,6.0,4.906896551724139,0.0,0.0,10.429310344827586,16.003448275862066,2381.1480211999997,2317.24298467,2455.158693719
2014-06-08,47.6,69.2,85.80000000000001,94.80000000000001,30.4,542.8000000000001,50.8,4.962068965517242,0.0,0.0,4.082758620689655,20.45344827586207,2515.2592383700003,2425.4389713999994,3301.18312184
2014-07-08,152.0,116.6,139.39999999999998,117.2,1123.4,1108.4,130.0,4.968965517241379,0.0,0.0,0.0,20.929310344827584,2690.28149,2520.0294579999995,3484.2561184799997
2014-08-07,23.4,31.6,60.6,61.800000000000004,641.2,1713.0,49.400000000000006,5.1068965517241365,0.0,0.0,0.0,20.798275862068966,2633.4832432300004,2489.8292777799998,3317.2844760099997
2014-09-06,81.00000000000001,122.60000000000001,95.6,109.80000000000001,111.60000000000001,1063.2,97.4,5.265517241379312,0.0,0.0,0.0,18.691379310344825,2667.37769376,2489.43747856,3269.1691777300002
2014-10-06,38.599999999999994,39.4,15.799999999999997,34.00000000000001,21.799999999999997,867.8000000000001,87.2,5.406896551724139,0.0,0.0,0.0,15.49655172413793,2795.8676489300005,2639.3716902799993,3282.4989428
2014-11-05,193.2,196.2,235.2,191.60000000000002,765.8000000000001,3566.3999999999996,177.99999999999997,5.379310344827589,0.0,0.0,0.0,12.651724137931035,2634.75744367,2513.7454969,2992.42561686
2014-12-05,58.599999999999994,68.0,84.8,56.2,32.8,1254.0000000000002,42.6,5.351724137931036,0.0,0.0,0.2017241379310345,6.267241379310345,2739.44155584,2614.3273270699997,2928.6163141100005
2015-01-04,50.0,45.0,42.2,52.8,586.2,1206.8,20.4,5.455172413793104,0.0,0.0,6.562068965517242,5.794827586206898,2834.476198,2768.925645709999,2823.7235365800007
2015-02-03,85.19999999999999,78.60000000000001,105.2,74.6,88.60000000000001,891.5999999999999,77.6,5.406896551724139,0.0,0.0,6.331034482758621,6.74655172413793,2601.05847767,2438.5724078400003,3899.2948824000005
2015-03-05,107.0,109.4,141.8,97.2,85.80000000000001,1126.6,95.4,5.34137931034483,0.0,0.0,9.08103448275862,9.112068965517242,1721.1551141099999,1739.8461241999998,3139.3245624
2015-04-04,67.8,62.00000000000001,70.6,70.0,60.0,231.4,48.4,5.296551724137933,0.0,0.0,12.47413793103448,11.817241379310346,2287.13373862,2221.4069640200005,2501.78954602
2015-05-04,45.0,47.8,31.0,51.99999999999999,32.8,115.8,22.799999999999997,5.389655172413795,0.0,0.0,16.662068965517243,16.160344827586208,2571.58228844,2475.74268148,2815.3579024799997
2015-06-03,71.6,99.80000000000001,107.2,53.8,50.6,108.4,80.40000000000002,5.520689655172412,0.0,0.0,22.279310344827586,20.78448275862069,2566.904601000001,2441.967375999999,4127.311296
2015-07-03,21.4,12.8,27.4,28.2,53.0,59.8,35.2,5.762068965517244,0.0,0.0,25.891379310344824,25.34310344827586,3444.912029000001,3659.0473728,4752.691200000001
2015-08-02,81.39999999999999,68.4,383.8,92.6,101.2,50.60000000000001,273.4,5.879310344827588,0.0,0.0,22.96724137931034,23.641379310344828,3108.282706399999,2676.102892800001,4378.121081600001
2015-09-01,34.599999999999994,16.4,21.0,37.6,24.8,56.400000000000006,29.599999999999998,5.962068965517242,0.0,0.0,18.517241379310345,18.710344827586205,3285.5500799999995,3513.0931199999995,4370.374656000001
2015-10-01,166.6,178.60000000000002,167.60000000000002,140.2,189.0,144.2,92.2,6.082758620689654,0.0,7.108620689655174,13.95862068965517,14.51034482758621,2969.4124626400007,2831.0660129900007,4416.200585299999
2015-10-31,27.799999999999997,29.599999999999998,37.6,25.400000000000002,25.2,132.6,11.8,6.168965517241378,0.0,11.698275862068966,10.91206896551724,10.813793103448274,3169.929431399999,2866.7005192299994,4321.6322660999995
2015-11-30,7.200000000000001,6.000000000000001,5.000000000000001,7.800000000000002,2.8000000000000007,551.6,3.0000000000000004,6.286206896551725,0.0,9.698275862068966,8.331034482758621,6.758620689655173,2227.8561106799993,2326.7699132800003,3837.823034
2015-12-30,79.2,57.8,92.0,86.8,82.4,431.99999999999994,31.4,6.351724137931035,0.0,6.948275862068966,6.220689655172413,5.587931034482759,2500.4295209800007,2766.1345173699997,3597.4043281
2016-01-29,151.79999999999998,144.39999999999998,179.6,135.0,128.2,182.4,92.6,6.2620689655172415,0.0,9.351724137931035,8.855172413793104,8.51551724137931,2497.90684965,2512.10450251,4408.879930299999
2016-02-28,120.19999999999999,123.2,127.19999999999999,110.0,107.2,342.4,101.19999999999999,6.23448275862069,0.0,8.575862068965519,8.120689655172415,7.925862068965517,3288.2345603400004,3179.7497122500004,1296.8556369799996
2016-03-29,75.2,40.8,50.800000000000004,77.2,98.19999999999999,34.199999999999996,69.2,6.248275862068964,0.0,14.303448275862069,13.598275862068965,12.905172413793101,3155.7862634999997,3197.1867645,3160.27595148
2016-04-28,93.0,86.39999999999999,93.2,102.2,78.4,89.4,108.19999999999999,6.210344827586208,0.0,15.051724137931036,14.313793103448274,15.020689655172413,3500.3989191999995,3514.2889012,2869.43208436
2016-05-28,77.2,30.6,131.6,88.60000000000001,62.60000000000001,73.0,99.2,6.744827586206896,0.0,19.398275862068967,18.57586206896552,18.67241379310345,3675.6158178,3514.0218103,3806.07429769
2016-06-27,4.6,41.400000000000006,44.0,5.8,13.0,12.000000000000002,9.2,7.658620689655172,0.0,24.110344827586204,22.524137931034485,22.07068965517241,4564.594994499998,4310.7892025,3946.492366800001
2016-07-27,2.0,11.399999999999999,57.6,0.2,33.0,34.4,35.800000000000004,7.710344827586207,0.0,23.79137931034483,22.19827586206896,22.16896551724138,4127.516983099999,4087.6627577,4465.8344786
2016-08-26,129.20000000000002,95.39999999999999,144.0,143.0,42.800000000000004,109.8,140.0,7.4862068965517246,0.0,21.79827586206897,20.396551724137932,20.99827586206897,2657.8250776000004,4721.177992800001,5266.7455843
2016-09-25,120.40000000000002,138.2,138.20000000000002,117.80000000000001,99.60000000000001,137.60000000000002,79.60000000000001,7.506896551724138,0.0,15.20689655172414,14.175862068965516,11.43793103448276,3547.6262304000006,4153.772451000001,4615.0005106
2016-10-25,190.2,184.19999999999996,241.99999999999997,200.8,147.39999999999998,623.8,128.99999999999997,7.675862068965517,0.0,12.125862068965516,11.33448275862069,5.168965517241379,3892.0783856000003,3840.917220499999,4439.9443399
2016-11-24,25.6,31.4,38.8,24.0,14.2,56.400000000000006,18.799999999999997,7.7896551724137915,0.0,8.541379310344828,7.501724137931033,6.986206896551724,5367.029390299999,4170.126111,1108.9835749700003
2016-12-24,21.4,40.4,15.200000000000001,18.2,19.799999999999997,16.0,14.0,7.924137931034482,0.0,3.822413793103448,3.5948275862068972,2.4068965517241376,6042.627646500002,4768.5648399,529.8594180380001
2017-01-23,45.800000000000004,40.8,48.2,39.00000000000001,38.2,46.400000000000006,32.400000000000006,8.155172413793103,0.0,8.213793103448277,7.81206896551724,7.3517241379310345,5148.8152906000005,4210.1538757,3379.65210823
2017-02-22,76.2,63.60000000000001,66.8,70.2,85.60000000000001,75.2,50.2,8.089655172413794,0.0,10.85689655172414,10.629310344827585,9.87241379310345,5064.327602699998,3816.8960716,4530.7110840000005
2017-03-24,21.799999999999997,25.799999999999997,32.400000000000006,32.6,7.2,24.599999999999998,31.399999999999995,7.996551724137931,0.0,13.484482758620688,13.675862068965516,12.455172413793104,5278.264673900001,4541.452653599999,4641.826207799999
2017-04-23,35.8,30.2,48.2,38.6,32.4,51.6,50.39999999999999,7.744827586206898,0.0,15.1948275862069,15.060344827586205,12.755172413793103,5024.081448600001,5479.0741253999995,4939.0307112
2017-05-23,0.0,0.0,0.2,3.0,3.4000000000000004,0.2,2.0,7.444827586206896,0.0,22.22758620689655,21.948275862068964,11.070689655172414,5516.572058000002,6518.601687000002,5745.234410000001
2017-06-22,21.2,27.2,13.8,19.8,27.0,31.0,13.6,7.651724137931032,0.0,24.262068965517248,24.022413793103443,23.824137931034485,6010.573349599999,6624.8959849,5458.665930800003
2017-07-22,16.4,17.800000000000004,24.8,12.200000000000001,17.2,28.8,17.4,7.872413793103449,0.0,26.120689655172413,25.868965517241378,25.570689655172412,6183.704999500001,6535.541893299999,5925.116993200003
2017-08-21,114.6,80.4,122.2,165.79999999999995,105.4,171.0,56.800000000000004,8.0,0.0,21.425862068965518,21.091379310344827,21.560344827586206,6025.3245406,6318.257452599999,6266.185007199999
2017-09-20,10.2,26.4,17.199999999999996,12.799999999999997,7.200000000000001,26.799999999999994,11.399999999999999,8.048275862068964,0.0,16.727586206896554,16.11206896551724,16.055172413793105,5559.505486800002,6024.886521,6096.5161563
2017-10-20,128.2,161.99999999999994,38.8,76.8,104.2,59.199999999999996,61.199999999999996,8.179310344827584,0.0,12.115517241379314,11.829310344827586,11.403448275862067,5976.578687200001,4764.287974,6335.7796562
2017-11-19,71.0,71.00000000000001,111.0,71.4,77.4,83.60000000000001,76.0,8.255172413793105,7.1206896551724155,7.825862068965517,7.1,6.670689655172414,5744.948998200001,4810.9217773,5895.4316506000005
2017-12-19,91.80000000000001,77.0,80.4,62.39999999999999,54.4,73.60000000000001,60.400000000000006,8.293103448275865,7.820689655172414,7.9189655172413795,7.25,6.425862068965516,5361.2874053,5688.399424,5426.7738412
2018-01-18,113.80000000000001,105.4,115.60000000000002,97.4,68.19999999999999,103.8,83.60000000000001,8.327586206896553,7.3551724137931025,6.83793103448276,6.370689655172414,6.060344827586208,5441.023832700001,6419.8643138,6150.421784999998
2018-02-17,217.6,169.0,227.40000000000003,190.20000000000002,175.60000000000002,196.0,159.6,8.137931034482758,6.341379310344827,5.862068965517241,5.639655172413793,6.341379310344828,5566.551213299998,6801.597841900002,5827.783392600002
2018-03-19,97.39999999999999,83.00000000000001,109.6,81.20000000000002,70.4,113.2,73.6,7.765517241379308,11.16551724137931,10.434482758620693,10.327586206896553,10.2,5924.246244500002,6199.123536700002,5516.3939985
2018-04-18,128.8,121.80000000000001,143.79999999999998,146.0,84.4,123.6,108.39999999999999,7.593103448275862,17.629310344827584,16.57068965517241,16.582758620689656,16.294827586206896,5671.806721199999,5456.331854600001,5772.384646399999
2018-05-18,106.0,67.4,50.8,53.400000000000006,69.8,38.0,29.199999999999996,7.327586206896553,20.853448275862068,19.574137931034485,19.553448275862067,19.52413793103448,6300.164377200001,6411.815379999998,4027.6933221999993
2018-06-17,22.799999999999997,71.6,46.599999999999994,21.4,38.4,31.6,30.200000000000003,7.344827586206898,24.012068965517237,22.767241379310345,22.474137931034484,22.23448275862068,6451.3503525,6608.298180599998,4073.0695860000005
2018-07-17,55.2,61.99999999999999,113.19999999999999,57.800000000000004,44.8,55.400000000000006,18.2,7.40344827586207,26.60344827586207,25.275862068965516,24.979310344827585,25.417241379310347,5546.042432300002,5520.4826878999975,5188.654181999999
2018-08-16,71.0,34.6,76.19999999999999,80.4,54.80000000000001,26.799999999999997,110.8,7.568965517241379,23.813793103448276,22.644827586206894,22.375862068965517,22.506896551724136,5662.912864000002,5189.7258870000005,4791.4006032
2018-09-15,64.60000000000001,60.199999999999996,41.6,70.99999999999999,65.4,61.400000000000006,65.4,7.56206896551724,19.96551724137931,18.79310344827586,18.87758620689655,18.76896551724138,5924.825615299999,5316.746754299998,4557.9558724
2018-10-15,146.19999999999996,134.60000000000002,138.6,121.60000000000001,124.40000000000002,171.0,100.60000000000001,7.613793103448274,15.720689655172412,15.213793103448278,14.920689655172414,15.277586206896553,5418.735287199998,5223.2816760000005,4427.415909800001
2018-11-14,88.60000000000002,101.6,106.80000000000001,92.2,76.80000000000001,101.8,84.0,7.644827586206895,9.094827586206897,8.820689655172414,8.427586206896551,7.767241379310346,4739.5061226,4728.785886200001,4332.8715907999995
2018-12-14,45.8,39.800000000000004,42.60000000000001,36.2,34.800000000000004,42.800000000000004,36.6,7.617241379310343,5.855172413793104,6.101724137931035,5.417241379310346,3.786206896551724,4524.051419200001,5063.9232252,3814.8112072000013
